character_id,skill_name,skill_type,attack_name,level,raw_value,total_motion_value
Rover: Havoc,Tuneslayer,Normal Attack,Stage 3 DMG,9,79.04%,0.7904
Rover: Havoc,Tuneslayer,Normal Attack,Stage 3 DMG,10,85.00%,0.85
Rover: Havoc,Tuneslayer,Normal Attack,Stage 3 DMG,11,92.01%,0.9201
Rover: Havoc,Tuneslayer,Normal Attack,Stage 3 DMG,12,99.02%,0.9902
Rover: Havoc,Tuneslayer,Normal Attack,Stage 3 DMG,13,106.03%,1.0603
Rover: Havoc,Tuneslayer,Normal Attack,Stage 3 DMG,14,113.04%,1.1304
Rover: Havoc,Tuneslayer,Normal Attack,Stage 3 DMG,15,120.05%,1.2005
Rover: Havoc,Tuneslayer,Normal Attack,Stage 3 DMG,16,127.06%,1.2706
Rover: Havoc,Tuneslayer,Normal Attack,Stage 3 DMG,17,134.07%,1.3407
Rover: Havoc,Tuneslayer,Normal Attack,Stage 3 DMG,18,141.08%,1.4108
Rover: Havoc,Tuneslayer,Normal Attack,Stage 3 DMG,19,148.10%,1.481
Rover: Havoc,Tuneslayer,Normal Attack,Stage 3 DMG,20,155.11%,1.5511
Rover: Havoc,Tuneslayer,Normal Attack,Stage 4 DMG,1,20.27%*3,0.6081
Rover: Havoc,Tuneslayer,Normal Attack,Stage 4 DMG,2,21.93%*3,0.6579
Rover: Havoc,Tuneslayer,Normal Attack,Stage 4 DMG,3,23.60%*3,0.708
Rover: Havoc,Tuneslayer,Normal Attack,Stage 4 DMG,4,25.92%*3,0.7776
Rover: Havoc,Tuneslayer,Normal Attack,Stage 4 DMG,5,27.58%*3,0.8274
Rover: Havoc,Tuneslayer,Normal Attack,Stage 4 DMG,6,29.50%*3,0.885
Rover: Havoc,Tuneslayer,Normal Attack,Stage 4 DMG,7,32.15%*3,0.9645
Rover: Havoc,Tuneslayer,Normal Attack,Stage 4 DMG,8,34.81%*3,1.0443
Rover: Havoc,Tuneslayer,Normal Attack,Stage 4 DMG,9,37.47%*3,1.1241
Rover: Havoc,Tuneslayer,Normal Attack,Stage 4 DMG,10,40.30%*3,1.209
Rover: Havoc,Tuneslayer,Normal Attack,Stage 4 DMG,11,43.62%*3,1.3086
Rover: Havoc,Tuneslayer,Normal Attack,Stage 4 DMG,12,46.94%*3,1.4082
Rover: Havoc,Tuneslayer,Normal Attack,Stage 4 DMG,13,50.27%*3,1.5081
Rover: Havoc,Tuneslayer,Normal Attack,Stage 4 DMG,14,53.59%*3,1.6077
Rover: Havoc,Tuneslayer,Normal Attack,Stage 4 DMG,15,56.92%*3,1.7076
Rover: Havoc,Tuneslayer,Normal Attack,Stage 4 DMG,16,60.24%*3,1.8072
Rover: Havoc,Tuneslayer,Normal Attack,Stage 4 DMG,17,63.56%*3,1.9068
Rover: Havoc,Tuneslayer,Normal Attack,Stage 4 DMG,18,66.89%*3,2.0067
Rover: Havoc,Tuneslayer,Normal Attack,Stage 4 DMG,19,70.21%*3,2.1063
Rover: Havoc,Tuneslayer,Normal Attack,Stage 4 DMG,20,73.53%*3,2.2059
Rover: Havoc,Tuneslayer,Normal Attack,Stage 5 DMG,1,47.50%*2,0.95
Rover: Havoc,Tuneslayer,Normal Attack,Stage 5 DMG,2,51.40%*2,1.028
Rover: Havoc,Tuneslayer,Normal Attack,Stage 5 DMG,3,55.29%*2,1.1058
Rover: Havoc,Tuneslayer,Normal Attack,Stage 5 DMG,4,60.75%*2,1.215
Rover: Havoc,Tuneslayer,Normal Attack,Stage 5 DMG,5,64.64%*2,1.2928
Rover: Havoc,Tuneslayer,Normal Attack,Stage 5 DMG,6,69.12%*2,1.3824
Rover: Havoc,Tuneslayer,Normal Attack,Stage 5 DMG,7,75.35%*2,1.507
Rover: Havoc,Tuneslayer,Normal Attack,Stage 5 DMG,8,81.59%*2,1.6318
Rover: Havoc,Tuneslayer,Normal Attack,Stage 5 DMG,9,87.82%*2,1.7564
Rover: Havoc,Tuneslayer,Normal Attack,Stage 5 DMG,10,94.44%*2,1.8888
Rover: Havoc,Tuneslayer,Normal Attack,Stage 5 DMG,11,102.23%*2,2.0446
Rover: Havoc,Tuneslayer,Normal Attack,Stage 5 DMG,12,110.02%*2,2.2004
Rover: Havoc,Tuneslayer,Normal Attack,Stage 5 DMG,13,117.81%*2,2.3562
Rover: Havoc,Tuneslayer,Normal Attack,Stage 5 DMG,14,125.60%*2,2.512
Rover: Havoc,Tuneslayer,Normal Attack,Stage 5 DMG,15,133.39%*2,2.6678
Rover: Havoc,Tuneslayer,Normal Attack,Stage 5 DMG,16,141.18%*2,2.8236
Rover: Havoc,Tuneslayer,Normal Attack,Stage 5 DMG,17,148.97%*2,2.9794
Rover: Havoc,Tuneslayer,Normal Attack,Stage 5 DMG,18,156.76%*2,3.1352
Rover: Havoc,Tuneslayer,Normal Attack,Stage 5 DMG,19,164.55%*2,3.291
Rover: Havoc,Tuneslayer,Normal Attack,Stage 5 DMG,20,172.34%*2,3.4468
Rover: Havoc,Tuneslayer,Normal Attack,Heavy Attack DMG,1,48.00%,0.48
Rover: Havoc,Tuneslayer,Normal Attack,Heavy Attack DMG,2,51.94%,0.5194
Rover: Havoc,Tuneslayer,Normal Attack,Heavy Attack DMG,3,55.88%,0.5588
Rover: Havoc,Tuneslayer,Normal Attack,Heavy Attack DMG,4,61.39%,0.6139
Rover: Havoc,Tuneslayer,Normal Attack,Heavy Attack DMG,5,65.32%,0.6532
Rover: Havoc,Tuneslayer,Normal Attack,Heavy Attack DMG,6,69.85%,0.6985
Rover: Havoc,Tuneslayer,Normal Attack,Heavy Attack DMG,7,76.15%,0.7615
Rover: Havoc,Tuneslayer,Normal Attack,Heavy Attack DMG,8,82.44%,0.8244
Rover: Havoc,Tuneslayer,Normal Attack,Heavy Attack DMG,9,88.74%,0.8874
Rover: Havoc,Tuneslayer,Normal Attack,Heavy Attack DMG,10,95.43%,0.9543
Rover: Havoc,Tuneslayer,Normal Attack,Heavy Attack DMG,11,103.31%,1.0331
Rover: Havoc,Tuneslayer,Normal Attack,Heavy Attack DMG,12,111.18%,1.1118
Rover: Havoc,Tuneslayer,Normal Attack,Heavy Attack DMG,13,119.05%,1.1905
Rover: Havoc,Tuneslayer,Normal Attack,Heavy Attack DMG,14,126.92%,1.2692
Rover: Havoc,Tuneslayer,Normal Attack,Heavy Attack DMG,15,134.79%,1.3479
Rover: Havoc,Tuneslayer,Normal Attack,Heavy Attack DMG,16,142.67%,1.4267
Rover: Havoc,Tuneslayer,Normal Attack,Heavy Attack DMG,17,150.54%,1.5054
Rover: Havoc,Tuneslayer,Normal Attack,Heavy Attack DMG,18,158.41%,1.5841
Rover: Havoc,Tuneslayer,Normal Attack,Heavy Attack DMG,19,166.28%,1.6628
Rover: Havoc,Tuneslayer,Normal Attack,Heavy Attack DMG,20,174.15%,1.7415
Rover: Havoc,Tuneslayer,Normal Attack,Mid-air Attack DMG,1,58.90%,0.589
Rover: Havoc,Tuneslayer,Normal Attack,Mid-air Attack DMG,2,63.73%,0.6373
Rover: Havoc,Tuneslayer,Normal Attack,Mid-air Attack DMG,3,68.56%,0.6856
Rover: Havoc,Tuneslayer,Normal Attack,Mid-air Attack DMG,4,75.33%,0.7533
Rover: Havoc,Tuneslayer,Normal Attack,Mid-air Attack DMG,5,80.16%,0.8016
Rover: Havoc,Tuneslayer,Normal Attack,Mid-air Attack DMG,6,85.71%,0.8571
Rover: Havoc,Tuneslayer,Normal Attack,Mid-air Attack DMG,7,93.44%,0.9344
Rover: Havoc,Tuneslayer,Normal Attack,Mid-air Attack DMG,8,101.17%,1.0117
Rover: Havoc,Tuneslayer,Normal Attack,Mid-air Attack DMG,9,108.89%,1.0889
Rover: Havoc,Tuneslayer,Normal Attack,Mid-air Attack DMG,10,117.10%,1.171
Rover: Havoc,Tuneslayer,Normal Attack,Mid-air Attack DMG,11,126.76%,1.2676
Rover: Havoc,Tuneslayer,Normal Attack,Mid-air Attack DMG,12,136.42%,1.3642
Rover: Havoc,Tuneslayer,Normal Attack,Mid-air Attack DMG,13,146.08%,1.4608
Rover: Havoc,Tuneslayer,Normal Attack,Mid-air Attack DMG,14,155.74%,1.5574
Rover: Havoc,Tuneslayer,Normal Attack,Mid-air Attack DMG,15,165.40%,1.654
Rover: Havoc,Tuneslayer,Normal Attack,Mid-air Attack DMG,16,175.06%,1.7506
Rover: Havoc,Tuneslayer,Normal Attack,Mid-air Attack DMG,17,184.72%,1.8472
Rover: Havoc,Tuneslayer,Normal Attack,Mid-air Attack DMG,18,194.38%,1.9438
Rover: Havoc,Tuneslayer,Normal Attack,Mid-air Attack DMG,19,204.04%,2.0404
Rover: Havoc,Tuneslayer,Normal Attack,Mid-air Attack DMG,20,213.70%,2.137
Rover: Havoc,Tuneslayer,Normal Attack,Dodge Counter DMG,1,90.25%,0.9025
Rover: Havoc,Tuneslayer,Normal Attack,Dodge Counter DMG,2,97.66%,0.9766
Rover: Havoc,Tuneslayer,Normal Attack,Dodge Counter DMG,3,105.06%,1.0506
Rover: Havoc,Tuneslayer,Normal Attack,Dodge Counter DMG,4,115.42%,1.1542
Rover: Havoc,Tuneslayer,Normal Attack,Dodge Counter DMG,5,122.82%,1.2282
Rover: Havoc,Tuneslayer,Normal Attack,Dodge Counter DMG,6,131.33%,1.3133
Rover: Havoc,Tuneslayer,Normal Attack,Dodge Counter DMG,7,143.17%,1.4317
Rover: Havoc,Tuneslayer,Normal Attack,Dodge Counter DMG,8,155.01%,1.5501
Rover: Havoc,Tuneslayer,Normal Attack,Dodge Counter DMG,9,166.85%,1.6685
Rover: Havoc,Tuneslayer,Normal Attack,Dodge Counter DMG,10,179.43%,1.7943
Rover: Havoc,Tuneslayer,Normal Attack,Dodge Counter DMG,11,194.23%,1.9423
Rover: Havoc,Tuneslayer,Normal Attack,Dodge Counter DMG,12,209.03%,2.0903
Rover: Havoc,Tuneslayer,Normal Attack,Dodge Counter DMG,13,223.83%,2.2383
Rover: Havoc,Tuneslayer,Normal Attack,Dodge Counter DMG,14,238.64%,2.3864
Rover: Havoc,Tuneslayer,Normal Attack,Dodge Counter DMG,15,253.44%,2.5344
Rover: Havoc,Tuneslayer,Normal Attack,Dodge Counter DMG,16,268.24%,2.6824
Rover: Havoc,Tuneslayer,Normal Attack,Dodge Counter DMG,17,283.04%,2.8304
Rover: Havoc,Tuneslayer,Normal Attack,Dodge Counter DMG,18,297.84%,2.9784
Rover: Havoc,Tuneslayer,Normal Attack,Dodge Counter DMG,19,312.64%,3.1264
Rover: Havoc,Tuneslayer,Normal Attack,Dodge Counter DMG,20,327.44%,3.2744
Rover: Havoc,Tuneslayer,Normal Attack,Heavy Attack STA Cost,1,25,0.0
Rover: Havoc,Tuneslayer,Normal Attack,Heavy Attack STA Cost,2,25,0.0
Rover: Havoc,Tuneslayer,Normal Attack,Heavy Attack STA Cost,3,25,0.0
Rover: Havoc,Tuneslayer,Normal Attack,Heavy Attack STA Cost,4,25,0.0
Rover: Havoc,Tuneslayer,Normal Attack,Heavy Attack STA Cost,5,25,0.0
Rover: Havoc,Tuneslayer,Normal Attack,Heavy Attack STA Cost,6,25,0.0
Rover: Havoc,Tuneslayer,Normal Attack,Heavy Attack STA Cost,7,25,0.0
Rover: Havoc,Tuneslayer,Normal Attack,Heavy Attack STA Cost,8,25,0.0
Rover: Havoc,Tuneslayer,Normal Attack,Heavy Attack STA Cost,9,25,0.0
Rover: Havoc,Tuneslayer,Normal Attack,Heavy Attack STA Cost,10,25,0.0
Rover: Havoc,Tuneslayer,Normal Attack,Heavy Attack STA Cost,11,25,0.0
Rover: Havoc,Tuneslayer,Normal Attack,Heavy Attack STA Cost,12,25,0.0
Rover: Havoc,Tuneslayer,Normal Attack,Heavy Attack STA Cost,13,25,0.0
Rover: Havoc,Tuneslayer,Normal Attack,Heavy Attack STA Cost,14,25,0.0
Rover: Havoc,Tuneslayer,Normal Attack,Heavy Attack STA Cost,15,25,0.0
Rover: Havoc,Tuneslayer,Normal Attack,Heavy Attack STA Cost,16,25,0.0
Rover: Havoc,Tuneslayer,Normal Attack,Heavy Attack STA Cost,17,25,0.0
Rover: Havoc,Tuneslayer,Normal Attack,Heavy Attack STA Cost,18,25,0.0
Rover: Havoc,Tuneslayer,Normal Attack,Mid-air Attack STA Cost,1,30,0.0
Rover: Havoc,Tuneslayer,Normal Attack,Mid-air Attack STA Cost,2,30,0.0
Rover: Havoc,Tuneslayer,Normal Attack,Mid-air Attack STA Cost,3,30,0.0
Rover: Havoc,Tuneslayer,Normal Attack,Mid-air Attack STA Cost,4,30,0.0
Rover: Havoc,Tuneslayer,Normal Attack,Mid-air Attack STA Cost,5,30,0.0
Rover: Havoc,Tuneslayer,Normal Attack,Mid-air Attack STA Cost,6,30,0.0
Rover: Havoc,Tuneslayer,Normal Attack,Mid-air Attack STA Cost,7,30,0.0
Rover: Havoc,Tuneslayer,Normal Attack,Mid-air Attack STA Cost,8,30,0.0
Rover: Havoc,Tuneslayer,Normal Attack,Mid-air Attack STA Cost,9,30,0.0
Rover: Havoc,Tuneslayer,Normal Attack,Mid-air Attack STA Cost,10,30,0.0
Rover: Havoc,Tuneslayer,Normal Attack,Mid-air Attack STA Cost,11,30,0.0
Rover: Havoc,Tuneslayer,Normal Attack,Mid-air Attack STA Cost,12,30,0.0
Rover: Havoc,Tuneslayer,Normal Attack,Mid-air Attack STA Cost,13,30,0.0
Rover: Havoc,Tuneslayer,Normal Attack,Mid-air Attack STA Cost,14,30,0.0
Rover: Havoc,Tuneslayer,Normal Attack,Mid-air Attack STA Cost,15,30,0.0
Rover: Havoc,Tuneslayer,Normal Attack,Mid-air Attack STA Cost,16,30,0.0
Rover: Havoc,Tuneslayer,Normal Attack,Mid-air Attack STA Cost,17,30,0.0
Rover: Havoc,Tuneslayer,Normal Attack,Mid-air Attack STA Cost,18,30,0.0
Rover: Havoc,Wingblade,Resonance Skill,Skill DMG,1,144.00%*2,2.88
Rover: Havoc,Wingblade,Resonance Skill,Skill DMG,2,155.81%*2,3.1162
Rover: Havoc,Wingblade,Resonance Skill,Skill DMG,3,167.62%*2,3.3524
Rover: Havoc,Wingblade,Resonance Skill,Skill DMG,4,184.15%*2,3.683
Rover: Havoc,Wingblade,Resonance Skill,Skill DMG,5,195.96%*2,3.9192
Rover: Havoc,Wingblade,Resonance Skill,Skill DMG,6,209.54%*2,4.1908
Rover: Havoc,Wingblade,Resonance Skill,Skill DMG,7,228.43%*2,4.5686
Rover: Havoc,Wingblade,Resonance Skill,Skill DMG,8,247.32%*2,4.9464
Rover: Havoc,Wingblade,Resonance Skill,Skill DMG,9,266.22%*2,5.3244
Rover: Havoc,Wingblade,Resonance Skill,Skill DMG,10,286.29%*2,5.7258
Rover: Havoc,Wingblade,Resonance Skill,Skill DMG,11,309.91%*2,6.1982
Rover: Havoc,Wingblade,Resonance Skill,Skill DMG,12,333.52%*2,6.6704
Rover: Havoc,Wingblade,Resonance Skill,Skill DMG,13,357.14%*2,7.1428
Rover: Havoc,Wingblade,Resonance Skill,Skill DMG,14,380.76%*2,7.6152
Rover: Havoc,Wingblade,Resonance Skill,Skill DMG,15,404.37%*2,8.0874
Rover: Havoc,Wingblade,Resonance Skill,Skill DMG,16,427.99%*2,8.5598
Rover: Havoc,Wingblade,Resonance Skill,Skill DMG,17,451.60%*2,9.032
Rover: Havoc,Wingblade,Resonance Skill,Skill DMG,18,475.22%*2,9.5044
Rover: Havoc,Wingblade,Resonance Skill,Skill DMG,19,498.84%*2,9.9768
Rover: Havoc,Wingblade,Resonance Skill,Skill DMG,20,522.45%*2,10.449
Rover: Havoc,Wingblade,Resonance Skill,Cooldown,1,12,0.0
Rover: Havoc,Wingblade,Resonance Skill,Cooldown,2,12,0.0
Rover: Havoc,Wingblade,Resonance Skill,Cooldown,3,12,0.0
Rover: Havoc,Wingblade,Resonance Skill,Cooldown,4,12,0.0
Rover: Havoc,Wingblade,Resonance Skill,Cooldown,5,12,0.0
Rover: Havoc,Wingblade,Resonance Skill,Cooldown,6,12,0.0
Rover: Havoc,Wingblade,Resonance Skill,Cooldown,7,12,0.0
Rover: Havoc,Wingblade,Resonance Skill,Cooldown,8,12,0.0
Rover: Havoc,Wingblade,Resonance Skill,Cooldown,9,12,0.0
Rover: Havoc,Wingblade,Resonance Skill,Cooldown,10,12,0.0
Rover: Havoc,Wingblade,Resonance Skill,Cooldown,11,12,0.0
Rover: Havoc,Wingblade,Resonance Skill,Cooldown,12,12,0.0
Rover: Havoc,Wingblade,Resonance Skill,Cooldown,13,12,0.0
Rover: Havoc,Wingblade,Resonance Skill,Cooldown,14,12,0.0
Rover: Havoc,Wingblade,Resonance Skill,Cooldown,15,12,0.0
Rover: Havoc,Wingblade,Resonance Skill,Cooldown,16,12,0.0
Rover: Havoc,Wingblade,Resonance Skill,Cooldown,17,12,0.0
Rover: Havoc,Wingblade,Resonance Skill,Cooldown,18,12,0.0
Rover: Havoc,Wingblade,Resonance Skill,Concerto Regen,1,15,0.0
Rover: Havoc,Wingblade,Resonance Skill,Concerto Regen,2,15,0.0
Rover: Havoc,Wingblade,Resonance Skill,Concerto Regen,3,15,0.0
Rover: Havoc,Wingblade,Resonance Skill,Concerto Regen,4,15,0.0
Rover: Havoc,Wingblade,Resonance Skill,Concerto Regen,5,15,0.0
Rover: Havoc,Wingblade,Resonance Skill,Concerto Regen,6,15,0.0
Rover: Havoc,Wingblade,Resonance Skill,Concerto Regen,7,15,0.0
Rover: Havoc,Wingblade,Resonance Skill,Concerto Regen,8,15,0.0
Rover: Havoc,Wingblade,Resonance Skill,Concerto Regen,9,15,0.0
Rover: Havoc,Wingblade,Resonance Skill,Concerto Regen,10,15,0.0
Rover: Havoc,Wingblade,Resonance Skill,Concerto Regen,11,15,0.0
Rover: Havoc,Wingblade,Resonance Skill,Concerto Regen,12,15,0.0
Rover: Havoc,Wingblade,Resonance Skill,Concerto Regen,13,15,0.0
Rover: Havoc,Wingblade,Resonance Skill,Concerto Regen,14,15,0.0
Rover: Havoc,Wingblade,Resonance Skill,Concerto Regen,15,15,0.0
Rover: Havoc,Wingblade,Resonance Skill,Concerto Regen,16,15,0.0
Rover: Havoc,Wingblade,Resonance Skill,Concerto Regen,17,15,0.0
Rover: Havoc,Wingblade,Resonance Skill,Concerto Regen,18,15,0.0
Rover: Havoc,Deadening Abyss,Resonance Liberation,Ultimate DMG,1,765.00%,7.65
Rover: Havoc,Deadening Abyss,Resonance Liberation,Ultimate DMG,2,827.73%,8.2773
Rover: Havoc,Deadening Abyss,Resonance Liberation,Ultimate DMG,3,890.46%,8.9046
Rover: Havoc,Deadening Abyss,Resonance Liberation,Ultimate DMG,4,978.29%,9.7829
Rover: Havoc,Deadening Abyss,Resonance Liberation,Ultimate DMG,5,1041.02%,10.4102
Rover: Havoc,Deadening Abyss,Resonance Liberation,Ultimate DMG,6,1113.16%,11.1316
Rover: Havoc,Deadening Abyss,Resonance Liberation,Ultimate DMG,7,1213.52%,12.1352
Rover: Havoc,Deadening Abyss,Resonance Liberation,Ultimate DMG,8,1313.89%,13.1389
Rover: Havoc,Deadening Abyss,Resonance Liberation,Ultimate DMG,9,1414.26%,14.1426
Rover: Havoc,Deadening Abyss,Resonance Liberation,Ultimate DMG,10,1520.90%,15.209
Rover: Havoc,Deadening Abyss,Resonance Liberation,Ultimate DMG,11,1646.36%,16.4636
Rover: Havoc,Deadening Abyss,Resonance Liberation,Ultimate DMG,12,1771.82%,17.7182
Rover: Havoc,Deadening Abyss,Resonance Liberation,Ultimate DMG,13,1897.28%,18.9728
Rover: Havoc,Deadening Abyss,Resonance Liberation,Ultimate DMG,14,2022.74%,20.2274
Rover: Havoc,Deadening Abyss,Resonance Liberation,Ultimate DMG,15,2148.20%,21.482
Rover: Havoc,Deadening Abyss,Resonance Liberation,Ultimate DMG,16,2273.66%,22.7366
Rover: Havoc,Deadening Abyss,Resonance Liberation,Ultimate DMG,17,2399.12%,23.9912
Rover: Havoc,Deadening Abyss,Resonance Liberation,Ultimate DMG,18,2524.58%,25.2458
Rover: Havoc,Deadening Abyss,Resonance Liberation,Ultimate DMG,19,2650.04%,26.5004
Rover: Havoc,Deadening Abyss,Resonance Liberation,Ultimate DMG,20,2775.50%,27.755
Rover: Havoc,Deadening Abyss,Resonance Liberation,Cooldown,1,16,0.0
Rover: Havoc,Deadening Abyss,Resonance Liberation,Cooldown,2,16,0.0
Rover: Havoc,Deadening Abyss,Resonance Liberation,Cooldown,3,16,0.0
Rover: Havoc,Deadening Abyss,Resonance Liberation,Cooldown,4,16,0.0
Rover: Havoc,Deadening Abyss,Resonance Liberation,Cooldown,5,16,0.0
Rover: Havoc,Deadening Abyss,Resonance Liberation,Cooldown,6,16,0.0
Rover: Havoc,Deadening Abyss,Resonance Liberation,Cooldown,7,16,0.0
Rover: Havoc,Deadening Abyss,Resonance Liberation,Cooldown,8,16,0.0
Rover: Havoc,Deadening Abyss,Resonance Liberation,Cooldown,9,16,0.0
Rover: Havoc,Deadening Abyss,Resonance Liberation,Cooldown,10,16,0.0
Rover: Havoc,Deadening Abyss,Resonance Liberation,Cooldown,11,16,0.0
Rover: Havoc,Deadening Abyss,Resonance Liberation,Cooldown,12,16,0.0
Rover: Havoc,Deadening Abyss,Resonance Liberation,Cooldown,13,16,0.0
Rover: Havoc,Deadening Abyss,Resonance Liberation,Cooldown,14,16,0.0
Rover: Havoc,Deadening Abyss,Resonance Liberation,Cooldown,15,16,0.0
Rover: Havoc,Deadening Abyss,Resonance Liberation,Cooldown,16,16,0.0
Rover: Havoc,Deadening Abyss,Resonance Liberation,Cooldown,17,16,0.0
Rover: Havoc,Deadening Abyss,Resonance Liberation,Cooldown,18,16,0.0
Rover: Havoc,Deadening Abyss,Resonance Liberation,Resonance Cost,1,125,0.0
Rover: Havoc,Deadening Abyss,Resonance Liberation,Resonance Cost,2,125,0.0
Rover: Havoc,Deadening Abyss,Resonance Liberation,Resonance Cost,3,125,0.0
Rover: Havoc,Deadening Abyss,Resonance Liberation,Resonance Cost,4,125,0.0
Rover: Havoc,Deadening Abyss,Resonance Liberation,Resonance Cost,5,125,0.0
Rover: Havoc,Deadening Abyss,Resonance Liberation,Resonance Cost,6,125,0.0
Rover: Havoc,Deadening Abyss,Resonance Liberation,Resonance Cost,7,125,0.0
Rover: Havoc,Deadening Abyss,Resonance Liberation,Resonance Cost,8,125,0.0
Rover: Havoc,Deadening Abyss,Resonance Liberation,Resonance Cost,9,125,0.0
Rover: Havoc,Deadening Abyss,Resonance Liberation,Resonance Cost,10,125,0.0
Rover: Havoc,Deadening Abyss,Resonance Liberation,Resonance Cost,11,125,0.0
Rover: Havoc,Deadening Abyss,Resonance Liberation,Resonance Cost,12,125,0.0
Rover: Havoc,Deadening Abyss,Resonance Liberation,Resonance Cost,13,125,0.0
Rover: Havoc,Deadening Abyss,Resonance Liberation,Resonance Cost,14,125,0.0
Rover: Havoc,Deadening Abyss,Resonance Liberation,Resonance Cost,15,125,0.0
Rover: Havoc,Deadening Abyss,Resonance Liberation,Resonance Cost,16,125,0.0
Rover: Havoc,Deadening Abyss,Resonance Liberation,Resonance Cost,17,125,0.0
Rover: Havoc,Deadening Abyss,Resonance Liberation,Resonance Cost,18,125,0.0
