character_id,skill_name,skill_type,attack_name,level,raw_value,total_motion_value
Zani,Routine Negotiation,Normal Attack,Stage 2 DMG,13,99.21%,0.9921
Zani,Routine Negotiation,Normal Attack,Stage 2 DMG,14,105.77%,1.0577
Zani,Routine Negotiation,Normal Attack,Stage 2 DMG,15,112.33%,1.1233
Zani,Routine Negotiation,Normal Attack,Stage 2 DMG,16,118.89%,1.1889
Zani,Routine Negotiation,Normal Attack,Stage 2 DMG,17,125.45%,1.2545
Zani,Routine Negotiation,Normal Attack,Stage 2 DMG,18,132.01%,1.3201
Zani,Routine Negotiation,Normal Attack,Stage 2 DMG,19,138.57%,1.3857
Zani,Routine Negotiation,Normal Attack,Stage 2 DMG,20,145.13%,1.4513
Zani,Routine Negotiation,Normal Attack,Stage 3 DMG,1,21.34%*3,0.6402
Zani,Routine Negotiation,Normal Attack,Stage 3 DMG,2,23.09%*3,0.6927
Zani,Routine Negotiation,Normal Attack,Stage 3 DMG,3,24.84%*3,0.7452
Zani,Routine Negotiation,Normal Attack,Stage 3 DMG,4,27.29%*3,0.8187
Zani,Routine Negotiation,Normal Attack,Stage 3 DMG,5,29.04%*3,0.8712
Zani,Routine Negotiation,Normal Attack,Stage 3 DMG,6,31.05%*3,0.9315
Zani,Routine Negotiation,Normal Attack,Stage 3 DMG,7,33.85%*3,1.0155
Zani,Routine Negotiation,Normal Attack,Stage 3 DMG,8,36.64%*3,1.0992
Zani,Routine Negotiation,Normal Attack,Stage 3 DMG,9,39.44%*3,1.1832
Zani,Routine Negotiation,Normal Attack,Stage 3 DMG,10,42.42%*3,1.2726
Zani,Routine Negotiation,Normal Attack,Stage 3 DMG,11,45.92%*3,1.3776
Zani,Routine Negotiation,Normal Attack,Stage 3 DMG,12,49.42%*3,1.4826
Zani,Routine Negotiation,Normal Attack,Stage 3 DMG,13,52.91%*3,1.5873
Zani,Routine Negotiation,Normal Attack,Stage 3 DMG,14,56.41%*3,1.6923
Zani,Routine Negotiation,Normal Attack,Stage 3 DMG,15,59.91%*3,1.7973
Zani,Routine Negotiation,Normal Attack,Stage 3 DMG,16,63.41%*3,1.9023
Zani,Routine Negotiation,Normal Attack,Stage 3 DMG,17,66.91%*3,2.0073
Zani,Routine Negotiation,Normal Attack,Stage 3 DMG,18,70.41%*3,2.1123
Zani,Routine Negotiation,Normal Attack,Stage 3 DMG,19,73.91%*3,2.2173
Zani,Routine Negotiation,Normal Attack,Stage 3 DMG,20,77.40%*3,2.322
Zani,Routine Negotiation,Normal Attack,Stage 4 DMG,1,34.00%*4,1.36
Zani,Routine Negotiation,Normal Attack,Stage 4 DMG,2,36.79%*4,1.4716
Zani,Routine Negotiation,Normal Attack,Stage 4 DMG,3,39.58%*4,1.5832
Zani,Routine Negotiation,Normal Attack,Stage 4 DMG,4,43.48%*4,1.7392
Zani,Routine Negotiation,Normal Attack,Stage 4 DMG,5,46.27%*4,1.8508
Zani,Routine Negotiation,Normal Attack,Stage 4 DMG,6,49.48%*4,1.9792
Zani,Routine Negotiation,Normal Attack,Stage 4 DMG,7,53.94%*4,2.1576
Zani,Routine Negotiation,Normal Attack,Stage 4 DMG,8,58.40%*4,2.336
Zani,Routine Negotiation,Normal Attack,Stage 4 DMG,9,62.86%*4,2.5144
Zani,Routine Negotiation,Normal Attack,Stage 4 DMG,10,67.60%*4,2.704
Zani,Routine Negotiation,Normal Attack,Stage 4 DMG,11,73.18%*4,2.9272
Zani,Routine Negotiation,Normal Attack,Stage 4 DMG,12,78.75%*4,3.15
Zani,Routine Negotiation,Normal Attack,Stage 4 DMG,13,84.33%*4,3.3732
Zani,Routine Negotiation,Normal Attack,Stage 4 DMG,14,89.90%*4,3.596
Zani,Routine Negotiation,Normal Attack,Stage 4 DMG,15,95.48%*4,3.8192
Zani,Routine Negotiation,Normal Attack,Stage 4 DMG,16,101.06%*4,4.0424
Zani,Routine Negotiation,Normal Attack,Stage 4 DMG,17,106.63%*4,4.2652
Zani,Routine Negotiation,Normal Attack,Stage 4 DMG,18,112.21%*4,4.4884
Zani,Routine Negotiation,Normal Attack,Stage 4 DMG,19,117.78%*4,4.7112
Zani,Routine Negotiation,Normal Attack,Stage 4 DMG,20,123.36%*4,4.9344
Zani,Routine Negotiation,Normal Attack,Breakthrough DMG,1,30.94%+8.84%*7,0.9282
Zani,Routine Negotiation,Normal Attack,Breakthrough DMG,2,33.47%+9.57%*7,1.0046
Zani,Routine Negotiation,Normal Attack,Breakthrough DMG,3,36.01%+10.29%*7,1.0804
Zani,Routine Negotiation,Normal Attack,Breakthrough DMG,4,39.56%+11.31%*7,1.1873
Zani,Routine Negotiation,Normal Attack,Breakthrough DMG,5,42.10%+12.03%*7,1.2631
Zani,Routine Negotiation,Normal Attack,Breakthrough DMG,6,45.02%+12.87%*7,1.3511
Zani,Routine Negotiation,Normal Attack,Breakthrough DMG,7,49.07%+14.02%*7,1.4721
Zani,Routine Negotiation,Normal Attack,Breakthrough DMG,8,53.13%+15.18%*7,1.5939
Zani,Routine Negotiation,Normal Attack,Breakthrough DMG,9,57.19%+16.34%*7,1.7157
Zani,Routine Negotiation,Normal Attack,Breakthrough DMG,10,61.50%+17.58%*7,1.8456
Zani,Routine Negotiation,Normal Attack,Breakthrough DMG,11,66.58%+19.03%*7,1.9979
Zani,Routine Negotiation,Normal Attack,Breakthrough DMG,12,71.65%+20.47%*7,2.1494
Zani,Routine Negotiation,Normal Attack,Breakthrough DMG,13,76.72%+21.92%*7,2.3016
Zani,Routine Negotiation,Normal Attack,Breakthrough DMG,14,81.80%+23.37%*7,2.4539
Zani,Routine Negotiation,Normal Attack,Breakthrough DMG,15,86.87%+24.82%*7,2.6061
Zani,Routine Negotiation,Normal Attack,Breakthrough DMG,16,91.94%+26.27%*7,2.7583
Zani,Routine Negotiation,Normal Attack,Breakthrough DMG,17,97.02%+27.72%*7,2.9106
Zani,Routine Negotiation,Normal Attack,Breakthrough DMG,18,102.09%+29.17%*7,3.0628
Zani,Routine Negotiation,Normal Attack,Breakthrough DMG,19,107.16%+30.62%*7,3.215
Zani,Routine Negotiation,Normal Attack,Breakthrough DMG,20,112.23%+32.07%*7,3.3672
Zani,Routine Negotiation,Normal Attack,Heavy Attack DMG,1,20.66%*4,0.8264
Zani,Routine Negotiation,Normal Attack,Heavy Attack DMG,2,22.36%*4,0.8944
Zani,Routine Negotiation,Normal Attack,Heavy Attack DMG,3,24.05%*4,0.962
Zani,Routine Negotiation,Normal Attack,Heavy Attack DMG,4,26.43%*4,1.0572
Zani,Routine Negotiation,Normal Attack,Heavy Attack DMG,5,28.12%*4,1.1248
Zani,Routine Negotiation,Normal Attack,Heavy Attack DMG,6,30.07%*4,1.2028
Zani,Routine Negotiation,Normal Attack,Heavy Attack DMG,7,32.78%*4,1.3112
Zani,Routine Negotiation,Normal Attack,Heavy Attack DMG,8,35.49%*4,1.4196
Zani,Routine Negotiation,Normal Attack,Heavy Attack DMG,9,38.20%*4,1.528
Zani,Routine Negotiation,Normal Attack,Heavy Attack DMG,10,41.08%*4,1.6432
Zani,Routine Negotiation,Normal Attack,Heavy Attack DMG,11,44.47%*4,1.7788
Zani,Routine Negotiation,Normal Attack,Heavy Attack DMG,12,47.86%*4,1.9144
Zani,Routine Negotiation,Normal Attack,Heavy Attack DMG,13,51.24%*4,2.0496
Zani,Routine Negotiation,Normal Attack,Heavy Attack DMG,14,54.63%*4,2.1852
Zani,Routine Negotiation,Normal Attack,Heavy Attack DMG,15,58.02%*4,2.3208
Zani,Routine Negotiation,Normal Attack,Heavy Attack DMG,16,61.41%*4,2.4564
Zani,Routine Negotiation,Normal Attack,Heavy Attack DMG,17,64.80%*4,2.592
Zani,Routine Negotiation,Normal Attack,Heavy Attack DMG,18,68.19%*4,2.7276
Zani,Routine Negotiation,Normal Attack,Heavy Attack DMG,19,71.57%*4,2.8628
Zani,Routine Negotiation,Normal Attack,Heavy Attack DMG,20,74.96%*4,2.9984
Zani,Routine Negotiation,Normal Attack,Plunging Attack DMG,1,52.80%,0.528
Zani,Routine Negotiation,Normal Attack,Plunging Attack DMG,2,57.13%,0.5713
Zani,Routine Negotiation,Normal Attack,Plunging Attack DMG,3,61.46%,0.6146
Zani,Routine Negotiation,Normal Attack,Plunging Attack DMG,4,67.53%,0.6753
Zani,Routine Negotiation,Normal Attack,Plunging Attack DMG,5,71.86%,0.7186
Zani,Routine Negotiation,Normal Attack,Plunging Attack DMG,6,76.83%,0.7683
Zani,Routine Negotiation,Normal Attack,Plunging Attack DMG,7,83.76%,0.8376
Zani,Routine Negotiation,Normal Attack,Plunging Attack DMG,8,90.69%,0.9069
Zani,Routine Negotiation,Normal Attack,Plunging Attack DMG,9,97.62%,0.9762
Zani,Routine Negotiation,Normal Attack,Plunging Attack DMG,10,104.98%,1.0498
Zani,Routine Negotiation,Normal Attack,Plunging Attack DMG,11,113.64%,1.1364
Zani,Routine Negotiation,Normal Attack,Plunging Attack DMG,12,122.30%,1.223
Zani,Routine Negotiation,Normal Attack,Plunging Attack DMG,13,130.95%,1.3095
Zani,Routine Negotiation,Normal Attack,Plunging Attack DMG,14,139.61%,1.3961
Zani,Routine Negotiation,Normal Attack,Plunging Attack DMG,15,148.27%,1.4827
Zani,Routine Negotiation,Normal Attack,Plunging Attack DMG,16,156.93%,1.5693
Zani,Routine Negotiation,Normal Attack,Plunging Attack DMG,17,165.59%,1.6559
Zani,Routine Negotiation,Normal Attack,Plunging Attack DMG,18,174.25%,1.7425
Zani,Routine Negotiation,Normal Attack,Plunging Attack DMG,19,182.91%,1.8291
Zani,Routine Negotiation,Normal Attack,Plunging Attack DMG,20,191.57%,1.9157
Zani,Routine Negotiation,Normal Attack,Dodge Counter DMG,1,37.34%*3,1.1202
Zani,Routine Negotiation,Normal Attack,Dodge Counter DMG,2,40.40%*3,1.212
Zani,Routine Negotiation,Normal Attack,Dodge Counter DMG,3,43.46%*3,1.3038
Zani,Routine Negotiation,Normal Attack,Dodge Counter DMG,4,47.75%*3,1.4325
Zani,Routine Negotiation,Normal Attack,Dodge Counter DMG,5,50.81%*3,1.5243
Zani,Routine Negotiation,Normal Attack,Dodge Counter DMG,6,54.33%*3,1.6299
Zani,Routine Negotiation,Normal Attack,Dodge Counter DMG,7,59.23%*3,1.7769
Zani,Routine Negotiation,Normal Attack,Dodge Counter DMG,8,64.12%*3,1.9236
Zani,Routine Negotiation,Normal Attack,Dodge Counter DMG,9,69.02%*3,2.0706
Zani,Routine Negotiation,Normal Attack,Dodge Counter DMG,10,74.23%*3,2.2269
Zani,Routine Negotiation,Normal Attack,Dodge Counter DMG,11,80.35%*3,2.4105
Zani,Routine Negotiation,Normal Attack,Dodge Counter DMG,12,86.47%*3,2.5941
Zani,Routine Negotiation,Normal Attack,Dodge Counter DMG,13,92.60%*3,2.778
Zani,Routine Negotiation,Normal Attack,Dodge Counter DMG,14,98.72%*3,2.9616
Zani,Routine Negotiation,Normal Attack,Dodge Counter DMG,15,104.84%*3,3.1452
Zani,Routine Negotiation,Normal Attack,Dodge Counter DMG,16,110.96%*3,3.3288
Zani,Routine Negotiation,Normal Attack,Dodge Counter DMG,17,117.09%*3,3.5127
Zani,Routine Negotiation,Normal Attack,Dodge Counter DMG,18,123.21%*3,3.6963
Zani,Routine Negotiation,Normal Attack,Dodge Counter DMG,19,129.33%*3,3.8799
Zani,Routine Negotiation,Normal Attack,Dodge Counter DMG,20,135.45%*3,4.0635
Zani,Routine Negotiation,Normal Attack,Heavy Attack STA Cost,1,20,0.0
Zani,Routine Negotiation,Normal Attack,Heavy Attack STA Cost,2,20,0.0
Zani,Routine Negotiation,Normal Attack,Heavy Attack STA Cost,3,20,0.0
Zani,Routine Negotiation,Normal Attack,Heavy Attack STA Cost,4,20,0.0
Zani,Routine Negotiation,Normal Attack,Heavy Attack STA Cost,5,20,0.0
Zani,Routine Negotiation,Normal Attack,Heavy Attack STA Cost,6,20,0.0
Zani,Routine Negotiation,Normal Attack,Heavy Attack STA Cost,7,20,0.0
Zani,Routine Negotiation,Normal Attack,Heavy Attack STA Cost,8,20,0.0
Zani,Routine Negotiation,Normal Attack,Heavy Attack STA Cost,9,20,0.0
Zani,Routine Negotiation,Normal Attack,Heavy Attack STA Cost,10,20,0.0
Zani,Routine Negotiation,Normal Attack,Heavy Attack STA Cost,11,20,0.0
Zani,Routine Negotiation,Normal Attack,Heavy Attack STA Cost,12,20,0.0
Zani,Routine Negotiation,Normal Attack,Heavy Attack STA Cost,13,20,0.0
Zani,Routine Negotiation,Normal Attack,Heavy Attack STA Cost,14,20,0.0
Zani,Routine Negotiation,Normal Attack,Heavy Attack STA Cost,15,20,0.0
Zani,Routine Negotiation,Normal Attack,Heavy Attack STA Cost,16,20,0.0
Zani,Routine Negotiation,Normal Attack,Heavy Attack STA Cost,17,20,0.0
Zani,Routine Negotiation,Normal Attack,Heavy Attack STA Cost,18,20,0.0
Zani,Routine Negotiation,Normal Attack,Heavy Attack STA Cost,19,20,0.0
Zani,Routine Negotiation,Normal Attack,Heavy Attack STA Cost,20,20,0.0
Zani,Routine Negotiation,Normal Attack,Mid-air Attack STA Cost,1,30,0.0
Zani,Routine Negotiation,Normal Attack,Mid-air Attack STA Cost,2,30,0.0
Zani,Routine Negotiation,Normal Attack,Mid-air Attack STA Cost,3,30,0.0
Zani,Routine Negotiation,Normal Attack,Mid-air Attack STA Cost,4,30,0.0
Zani,Routine Negotiation,Normal Attack,Mid-air Attack STA Cost,5,30,0.0
Zani,Routine Negotiation,Normal Attack,Mid-air Attack STA Cost,6,30,0.0
Zani,Routine Negotiation,Normal Attack,Mid-air Attack STA Cost,7,30,0.0
Zani,Routine Negotiation,Normal Attack,Mid-air Attack STA Cost,8,30,0.0
Zani,Routine Negotiation,Normal Attack,Mid-air Attack STA Cost,9,30,0.0
Zani,Routine Negotiation,Normal Attack,Mid-air Attack STA Cost,10,30,0.0
Zani,Routine Negotiation,Normal Attack,Mid-air Attack STA Cost,11,30,0.0
Zani,Routine Negotiation,Normal Attack,Mid-air Attack STA Cost,12,30,0.0
Zani,Routine Negotiation,Normal Attack,Mid-air Attack STA Cost,13,30,0.0
Zani,Routine Negotiation,Normal Attack,Mid-air Attack STA Cost,14,30,0.0
Zani,Routine Negotiation,Normal Attack,Mid-air Attack STA Cost,15,30,0.0
Zani,Routine Negotiation,Normal Attack,Mid-air Attack STA Cost,16,30,0.0
Zani,Routine Negotiation,Normal Attack,Mid-air Attack STA Cost,17,30,0.0
Zani,Routine Negotiation,Normal Attack,Mid-air Attack STA Cost,18,30,0.0
Zani,Routine Negotiation,Normal Attack,Mid-air Attack STA Cost,19,30,0.0
Zani,Routine Negotiation,Normal Attack,Mid-air Attack STA Cost,20,30,0.0
Zani,Restless Watch,Resonance Skill,Standard Defense Protocol DMG,1,32.16%,0.3216
Zani,Restless Watch,Resonance Skill,Standard Defense Protocol DMG,2,34.80%,0.348
Zani,Restless Watch,Resonance Skill,Standard Defense Protocol DMG,3,37.44%,0.3744
Zani,Restless Watch,Resonance Skill,Standard Defense Protocol DMG,4,41.13%,0.4113
Zani,Restless Watch,Resonance Skill,Standard Defense Protocol DMG,5,43.77%,0.4377
Zani,Restless Watch,Resonance Skill,Standard Defense Protocol DMG,6,46.80%,0.468
Zani,Restless Watch,Resonance Skill,Standard Defense Protocol DMG,7,51.02%,0.5102
Zani,Restless Watch,Resonance Skill,Standard Defense Protocol DMG,8,55.24%,0.5524
Zani,Restless Watch,Resonance Skill,Standard Defense Protocol DMG,9,59.46%,0.5946
Zani,Restless Watch,Resonance Skill,Standard Defense Protocol DMG,10,63.94%,0.6394
Zani,Restless Watch,Resonance Skill,Standard Defense Protocol DMG,11,69.22%,0.6922
Zani,Restless Watch,Resonance Skill,Standard Defense Protocol DMG,12,74.49%,0.7449
Zani,Restless Watch,Resonance Skill,Standard Defense Protocol DMG,13,79.77%,0.7977
Zani,Restless Watch,Resonance Skill,Standard Defense Protocol DMG,14,85.04%,0.8504
Zani,Restless Watch,Resonance Skill,Standard Defense Protocol DMG,15,90.31%,0.9031
Zani,Restless Watch,Resonance Skill,Standard Defense Protocol DMG,16,95.59%,0.9559
Zani,Restless Watch,Resonance Skill,Standard Defense Protocol DMG,17,100.86%,1.0086
Zani,Restless Watch,Resonance Skill,Standard Defense Protocol DMG,18,106.14%,1.0614
Zani,Restless Watch,Resonance Skill,Standard Defense Protocol DMG,19,111.41%,1.1141
Zani,Restless Watch,Resonance Skill,Standard Defense Protocol DMG,20,116.68%,1.1668
Zani,Restless Watch,Resonance Skill,Pinpoint Strike DMG,1,30.68%+61.36%,0.9204
Zani,Restless Watch,Resonance Skill,Pinpoint Strike DMG,2,33.20%+66.40%,0.996
Zani,Restless Watch,Resonance Skill,Pinpoint Strike DMG,3,35.72%+71.43%,1.0715
Zani,Restless Watch,Resonance Skill,Pinpoint Strike DMG,4,39.24%+78.47%,1.1771
Zani,Restless Watch,Resonance Skill,Pinpoint Strike DMG,5,41.75%+83.50%,1.2525
Zani,Restless Watch,Resonance Skill,Pinpoint Strike DMG,6,44.65%+89.29%,1.3394
Zani,Restless Watch,Resonance Skill,Pinpoint Strike DMG,7,48.67%+97.34%,1.4601
Zani,Restless Watch,Resonance Skill,Pinpoint Strike DMG,8,52.70%+105.39%,1.5809
Zani,Restless Watch,Resonance Skill,Pinpoint Strike DMG,9,56.72%+113.44%,1.7016
Zani,Restless Watch,Resonance Skill,Pinpoint Strike DMG,10,61.00%+121.99%,1.8299
Zani,Restless Watch,Resonance Skill,Pinpoint Strike DMG,11,66.03%+132.06%,1.9809
Zani,Restless Watch,Resonance Skill,Pinpoint Strike DMG,12,71.06%+142.12%,2.1318
Zani,Restless Watch,Resonance Skill,Pinpoint Strike DMG,13,76.09%+152.18%,2.2827
Zani,Restless Watch,Resonance Skill,Pinpoint Strike DMG,14,81.13%+162.25%,2.4338
Zani,Restless Watch,Resonance Skill,Pinpoint Strike DMG,15,86.16%+172.31%,2.5847
Zani,Restless Watch,Resonance Skill,Pinpoint Strike DMG,16,91.19%+182.37%,2.7356
Zani,Restless Watch,Resonance Skill,Pinpoint Strike DMG,17,96.22%+192.44%,2.8866
Zani,Restless Watch,Resonance Skill,Pinpoint Strike DMG,18,101.25%+202.50%,3.0375
Zani,Restless Watch,Resonance Skill,Pinpoint Strike DMG,19,106.28%+212.56%,3.1884
Zani,Restless Watch,Resonance Skill,Pinpoint Strike DMG,20,111.32%+222.63%,3.3395
Zani,Restless Watch,Resonance Skill,Targeted Action DMG,1,43.35%+14.45%+86.70%,1.445
Zani,Restless Watch,Resonance Skill,Targeted Action DMG,2,46.91%+15.64%+93.81%,1.5636
Zani,Restless Watch,Resonance Skill,Targeted Action DMG,3,50.46%+16.82%+100.92%,1.682
Zani,Restless Watch,Resonance Skill,Targeted Action DMG,4,55.44%+18.48%+110.88%,1.848
Zani,Restless Watch,Resonance Skill,Targeted Action DMG,5,59.00%+19.67%+117.99%,1.9666
Zani,Restless Watch,Resonance Skill,Targeted Action DMG,6,63.08%+21.03%+126.16%,2.1027
Zani,Restless Watch,Resonance Skill,Targeted Action DMG,7,68.77%+22.93%+137.54%,2.2924
Zani,Restless Watch,Resonance Skill,Targeted Action DMG,8,74.46%+24.82%+148.91%,2.4819
Zani,Restless Watch,Resonance Skill,Targeted Action DMG,9,80.15%+26.72%+160.29%,2.6716
Zani,Restless Watch,Resonance Skill,Targeted Action DMG,10,86.19%+28.73%+172.37%,2.8729
Zani,Restless Watch,Resonance Skill,Targeted Action DMG,11,93.30%+31.10%+186.59%,3.1099
Zani,Restless Watch,Resonance Skill,Targeted Action DMG,12,100.41%+33.47%+200.81%,3.3469
Zani,Restless Watch,Resonance Skill,Targeted Action DMG,13,107.52%+35.84%+215.03%,3.5839
Zani,Restless Watch,Resonance Skill,Targeted Action DMG,14,114.63%+38.21%+229.25%,3.8209
Zani,Restless Watch,Resonance Skill,Targeted Action DMG,15,121.74%+40.58%+243.47%,4.0579
Zani,Restless Watch,Resonance Skill,Targeted Action DMG,16,128.85%+42.95%+257.69%,4.2949
Zani,Restless Watch,Resonance Skill,Targeted Action DMG,17,135.95%+45.32%+271.90%,4.5317
Zani,Restless Watch,Resonance Skill,Targeted Action DMG,18,143.06%+47.69%+286.12%,4.7687
Zani,Restless Watch,Resonance Skill,Targeted Action DMG,19,150.17%+50.06%+300.34%,5.0057
Zani,Restless Watch,Resonance Skill,Targeted Action DMG,20,157.28%+52.43%+314.56%,5.2427
Zani,Restless Watch,Resonance Skill,Forcible Riposte DMG,1,43.35%+14.45%+86.70%,1.445
Zani,Restless Watch,Resonance Skill,Forcible Riposte DMG,2,46.91%+15.64%+93.81%,1.5636
Zani,Restless Watch,Resonance Skill,Forcible Riposte DMG,3,50.46%+16.82%+100.92%,1.682
Zani,Restless Watch,Resonance Skill,Forcible Riposte DMG,4,55.44%+18.48%+110.88%,1.848
Zani,Restless Watch,Resonance Skill,Forcible Riposte DMG,5,59.00%+19.67%+117.99%,1.9666
Zani,Restless Watch,Resonance Skill,Forcible Riposte DMG,6,63.08%+21.03%+126.16%,2.1027
Zani,Restless Watch,Resonance Skill,Forcible Riposte DMG,7,68.77%+22.93%+137.54%,2.2924
Zani,Restless Watch,Resonance Skill,Forcible Riposte DMG,8,74.46%+24.82%+148.91%,2.4819
Zani,Restless Watch,Resonance Skill,Forcible Riposte DMG,9,80.15%+26.72%+160.29%,2.6716
Zani,Restless Watch,Resonance Skill,Forcible Riposte DMG,10,86.19%+28.73%+172.37%,2.8729
Zani,Restless Watch,Resonance Skill,Forcible Riposte DMG,11,93.30%+31.10%+186.59%,3.1099
Zani,Restless Watch,Resonance Skill,Forcible Riposte DMG,12,100.41%+33.47%+200.81%,3.3469
Zani,Restless Watch,Resonance Skill,Forcible Riposte DMG,13,107.52%+35.84%+215.03%,3.5839
Zani,Restless Watch,Resonance Skill,Forcible Riposte DMG,14,114.63%+38.21%+229.25%,3.8209
Zani,Restless Watch,Resonance Skill,Forcible Riposte DMG,15,121.74%+40.58%+243.47%,4.0579
Zani,Restless Watch,Resonance Skill,Forcible Riposte DMG,16,128.85%+42.95%+257.69%,4.2949
Zani,Restless Watch,Resonance Skill,Forcible Riposte DMG,17,135.95%+45.32%+271.90%,4.5317
Zani,Restless Watch,Resonance Skill,Forcible Riposte DMG,18,143.06%+47.69%+286.12%,4.7687
Zani,Restless Watch,Resonance Skill,Forcible Riposte DMG,19,150.17%+50.06%+300.34%,5.0057
Zani,Restless Watch,Resonance Skill,Forcible Riposte DMG,20,157.28%+52.43%+314.56%,5.2427
Zani,Restless Watch,Resonance Skill,Standard Defense Protocol Cooldown,1,5,0.0
Zani,Restless Watch,Resonance Skill,Standard Defense Protocol Cooldown,2,5,0.0
Zani,Restless Watch,Resonance Skill,Standard Defense Protocol Cooldown,3,5,0.0
Zani,Restless Watch,Resonance Skill,Standard Defense Protocol Cooldown,4,5,0.0
Zani,Restless Watch,Resonance Skill,Standard Defense Protocol Cooldown,5,5,0.0
Zani,Restless Watch,Resonance Skill,Standard Defense Protocol Cooldown,6,5,0.0
Zani,Restless Watch,Resonance Skill,Standard Defense Protocol Cooldown,7,5,0.0
Zani,Restless Watch,Resonance Skill,Standard Defense Protocol Cooldown,8,5,0.0
Zani,Restless Watch,Resonance Skill,Standard Defense Protocol Cooldown,9,5,0.0
Zani,Restless Watch,Resonance Skill,Standard Defense Protocol Cooldown,10,5,0.0
Zani,Restless Watch,Resonance Skill,Standard Defense Protocol Cooldown,11,5,0.0
Zani,Restless Watch,Resonance Skill,Standard Defense Protocol Cooldown,12,5,0.0
Zani,Restless Watch,Resonance Skill,Standard Defense Protocol Cooldown,13,5,0.0
Zani,Restless Watch,Resonance Skill,Standard Defense Protocol Cooldown,14,5,0.0
Zani,Restless Watch,Resonance Skill,Standard Defense Protocol Cooldown,15,5,0.0
Zani,Restless Watch,Resonance Skill,Standard Defense Protocol Cooldown,16,5,0.0
Zani,Restless Watch,Resonance Skill,Standard Defense Protocol Cooldown,17,5,0.0
Zani,Restless Watch,Resonance Skill,Standard Defense Protocol Cooldown,18,5,0.0
Zani,Restless Watch,Resonance Skill,Standard Defense Protocol Cooldown,19,5,0.0
Zani,Restless Watch,Resonance Skill,Standard Defense Protocol Cooldown,20,5,0.0
Zani,Restless Watch,Resonance Skill,Standard Defense Protocol Concerto Regen,1,5,0.0
Zani,Restless Watch,Resonance Skill,Standard Defense Protocol Concerto Regen,2,5,0.0
Zani,Restless Watch,Resonance Skill,Standard Defense Protocol Concerto Regen,3,5,0.0
Zani,Restless Watch,Resonance Skill,Standard Defense Protocol Concerto Regen,4,5,0.0
Zani,Restless Watch,Resonance Skill,Standard Defense Protocol Concerto Regen,5,5,0.0
Zani,Restless Watch,Resonance Skill,Standard Defense Protocol Concerto Regen,6,5,0.0
Zani,Restless Watch,Resonance Skill,Standard Defense Protocol Concerto Regen,7,5,0.0
Zani,Restless Watch,Resonance Skill,Standard Defense Protocol Concerto Regen,8,5,0.0
