character_id,skill_name,skill_type,attack_name,level,raw_value,total_motion_value
Taoqi,Concealed Edge,Normal Attack,Heavy Attack DMG Reduction,3,35%,0.35
Taoqi,Concealed Edge,Normal Attack,Heavy Attack DMG Reduction,4,35%,0.35
Taoqi,Concealed Edge,Normal Attack,Heavy Attack DMG Reduction,5,35%,0.35
Taoqi,Concealed Edge,Normal Attack,Heavy Attack DMG Reduction,6,35%,0.35
Taoqi,Concealed Edge,Normal Attack,Heavy Attack DMG Reduction,7,35%,0.35
Taoqi,Concealed Edge,Normal Attack,Heavy Attack DMG Reduction,8,35%,0.35
Taoqi,Concealed Edge,Normal Attack,Heavy Attack DMG Reduction,9,35%,0.35
Taoqi,Concealed Edge,Normal Attack,Heavy Attack DMG Reduction,10,35%,0.35
Taoqi,Concealed Edge,Normal Attack,Strategic Parry Damage,1,39.59%,0.3959
Taoqi,Concealed Edge,Normal Attack,Strategic Parry Damage,2,42.84%,0.4284
Taoqi,Concealed Edge,Normal Attack,Strategic Parry Damage,3,46.08%,0.4608
Taoqi,Concealed Edge,Normal Attack,Strategic Parry Damage,4,50.63%,0.5063
Taoqi,Concealed Edge,Normal Attack,Strategic Parry Damage,5,53.87%,0.5387
Taoqi,Concealed Edge,Normal Attack,Strategic Parry Damage,6,57.61%,0.5761
Taoqi,Concealed Edge,Normal Attack,Strategic Parry Damage,7,62.8%,0.628
Taoqi,Concealed Edge,Normal Attack,Strategic Parry Damage,8,67.99%,0.6799
Taoqi,Concealed Edge,Normal Attack,Strategic Parry Damage,9,73.19%,0.7319
Taoqi,Concealed Edge,Normal Attack,Strategic Parry Damage,10,78.7%,0.787
Taoqi,Concealed Edge,Normal Attack,Strategic Parry Damage,11,85.2%,0.852
Taoqi,Concealed Edge,Normal Attack,Strategic Parry Damage,12,91.69%,0.9169
Taoqi,Concealed Edge,Normal Attack,Strategic Parry Damage,13,98.18%,0.9818
Taoqi,Concealed Edge,Normal Attack,Strategic Parry Damage,14,104.67%,1.0467
Taoqi,Concealed Edge,Normal Attack,Strategic Parry Damage,15,111.16%,1.1116
Taoqi,Concealed Edge,Normal Attack,Strategic Parry Damage,16,117.66%,1.1766
Taoqi,Concealed Edge,Normal Attack,Strategic Parry Damage,17,124.15%,1.2415
Taoqi,Concealed Edge,Normal Attack,Strategic Parry Damage,18,130.64%,1.3064
Taoqi,Concealed Edge,Normal Attack,Strategic Parry Damage,19,137.13%,1.3713
Taoqi,Concealed Edge,Normal Attack,Strategic Parry Damage,20,143.62%,1.4362
Taoqi,Concealed Edge,Normal Attack,Mid-air Attack DMG,1,62%,0.62
Taoqi,Concealed Edge,Normal Attack,Mid-air Attack DMG,2,67.09%,0.6709
Taoqi,Concealed Edge,Normal Attack,Mid-air Attack DMG,3,72.17%,0.7217
Taoqi,Concealed Edge,Normal Attack,Mid-air Attack DMG,4,79.29%,0.7929
Taoqi,Concealed Edge,Normal Attack,Mid-air Attack DMG,5,84.37%,0.8437
Taoqi,Concealed Edge,Normal Attack,Mid-air Attack DMG,6,90.22%,0.9022
Taoqi,Concealed Edge,Normal Attack,Mid-air Attack DMG,7,98.36%,0.9836
Taoqi,Concealed Edge,Normal Attack,Mid-air Attack DMG,8,106.49%,1.0649
Taoqi,Concealed Edge,Normal Attack,Mid-air Attack DMG,9,114.62%,1.1462
Taoqi,Concealed Edge,Normal Attack,Mid-air Attack DMG,10,123.27%,1.2327
Taoqi,Concealed Edge,Normal Attack,Mid-air Attack DMG,11,133.44%,1.3344
Taoqi,Concealed Edge,Normal Attack,Mid-air Attack DMG,12,143.6%,1.436
Taoqi,Concealed Edge,Normal Attack,Mid-air Attack DMG,13,153.77%,1.5377
Taoqi,Concealed Edge,Normal Attack,Mid-air Attack DMG,14,163.94%,1.6394
Taoqi,Concealed Edge,Normal Attack,Mid-air Attack DMG,15,174.11%,1.7411
Taoqi,Concealed Edge,Normal Attack,Mid-air Attack DMG,16,184.28%,1.8428
Taoqi,Concealed Edge,Normal Attack,Mid-air Attack DMG,17,194.44%,1.9444
Taoqi,Concealed Edge,Normal Attack,Mid-air Attack DMG,18,204.61%,2.0461
Taoqi,Concealed Edge,Normal Attack,Mid-air Attack DMG,19,214.78%,2.1478
Taoqi,Concealed Edge,Normal Attack,Mid-air Attack DMG,20,224.95%,2.2495
Taoqi,Concealed Edge,Normal Attack,Dodge Counter DMG,1,125%,1.25
Taoqi,Concealed Edge,Normal Attack,Dodge Counter DMG,2,135.25%,1.3525
Taoqi,Concealed Edge,Normal Attack,Dodge Counter DMG,3,145.5%,1.455
Taoqi,Concealed Edge,Normal Attack,Dodge Counter DMG,4,159.85%,1.5985
Taoqi,Concealed Edge,Normal Attack,Dodge Counter DMG,5,170.1%,1.701
Taoqi,Concealed Edge,Normal Attack,Dodge Counter DMG,6,181.89%,1.8189
Taoqi,Concealed Edge,Normal Attack,Dodge Counter DMG,7,198.29%,1.9829
Taoqi,Concealed Edge,Normal Attack,Dodge Counter DMG,8,214.69%,2.1469
Taoqi,Concealed Edge,Normal Attack,Dodge Counter DMG,9,231.09%,2.3109
Taoqi,Concealed Edge,Normal Attack,Dodge Counter DMG,10,248.52%,2.4852
Taoqi,Concealed Edge,Normal Attack,Dodge Counter DMG,11,269.02%,2.6902
Taoqi,Concealed Edge,Normal Attack,Dodge Counter DMG,12,289.52%,2.8952
Taoqi,Concealed Edge,Normal Attack,Dodge Counter DMG,13,310.02%,3.1002
Taoqi,Concealed Edge,Normal Attack,Dodge Counter DMG,14,330.52%,3.3052
Taoqi,Concealed Edge,Normal Attack,Dodge Counter DMG,15,351.02%,3.5102
Taoqi,Concealed Edge,Normal Attack,Dodge Counter DMG,16,371.52%,3.7152
Taoqi,Concealed Edge,Normal Attack,Dodge Counter DMG,17,392.02%,3.9202
Taoqi,Concealed Edge,Normal Attack,Dodge Counter DMG,18,412.52%,4.1252
Taoqi,Concealed Edge,Normal Attack,Dodge Counter DMG,19,433.02%,4.3302
Taoqi,Concealed Edge,Normal Attack,Dodge Counter DMG,20,453.52%,4.5352
Taoqi,Concealed Edge,Normal Attack,Heavy Attack STA Cost,1,30,0.0
Taoqi,Concealed Edge,Normal Attack,Heavy Attack STA Cost,2,30,0.0
Taoqi,Concealed Edge,Normal Attack,Heavy Attack STA Cost,3,30,0.0
Taoqi,Concealed Edge,Normal Attack,Heavy Attack STA Cost,4,30,0.0
Taoqi,Concealed Edge,Normal Attack,Heavy Attack STA Cost,5,30,0.0
Taoqi,Concealed Edge,Normal Attack,Heavy Attack STA Cost,6,30,0.0
Taoqi,Concealed Edge,Normal Attack,Heavy Attack STA Cost,7,30,0.0
Taoqi,Concealed Edge,Normal Attack,Heavy Attack STA Cost,8,30,0.0
Taoqi,Concealed Edge,Normal Attack,Heavy Attack STA Cost,9,30,0.0
Taoqi,Concealed Edge,Normal Attack,Heavy Attack STA Cost,10,30,0.0
Taoqi,Concealed Edge,Normal Attack,Heavy Attack STA Cost,11,30,0.0
Taoqi,Concealed Edge,Normal Attack,Heavy Attack STA Cost,12,30,0.0
Taoqi,Concealed Edge,Normal Attack,Heavy Attack STA Cost,13,30,0.0
Taoqi,Concealed Edge,Normal Attack,Heavy Attack STA Cost,14,30,0.0
Taoqi,Concealed Edge,Normal Attack,Heavy Attack STA Cost,15,30,0.0
Taoqi,Concealed Edge,Normal Attack,Heavy Attack STA Cost,16,30,0.0
Taoqi,Concealed Edge,Normal Attack,Heavy Attack STA Cost,17,30,0.0
Taoqi,Concealed Edge,Normal Attack,Heavy Attack STA Cost,18,30,0.0
Taoqi,Concealed Edge,Normal Attack,Mid-air Attack STA Cost,1,30,0.0
Taoqi,Concealed Edge,Normal Attack,Mid-air Attack STA Cost,2,30,0.0
Taoqi,Concealed Edge,Normal Attack,Mid-air Attack STA Cost,3,30,0.0
Taoqi,Concealed Edge,Normal Attack,Mid-air Attack STA Cost,4,30,0.0
Taoqi,Concealed Edge,Normal Attack,Mid-air Attack STA Cost,5,30,0.0
Taoqi,Concealed Edge,Normal Attack,Mid-air Attack STA Cost,6,30,0.0
Taoqi,Concealed Edge,Normal Attack,Mid-air Attack STA Cost,7,30,0.0
Taoqi,Concealed Edge,Normal Attack,Mid-air Attack STA Cost,8,30,0.0
Taoqi,Concealed Edge,Normal Attack,Mid-air Attack STA Cost,9,30,0.0
Taoqi,Concealed Edge,Normal Attack,Mid-air Attack STA Cost,10,30,0.0
Taoqi,Concealed Edge,Normal Attack,Mid-air Attack STA Cost,11,30,0.0
Taoqi,Concealed Edge,Normal Attack,Mid-air Attack STA Cost,12,30,0.0
Taoqi,Concealed Edge,Normal Attack,Mid-air Attack STA Cost,13,30,0.0
Taoqi,Concealed Edge,Normal Attack,Mid-air Attack STA Cost,14,30,0.0
Taoqi,Concealed Edge,Normal Attack,Mid-air Attack STA Cost,15,30,0.0
Taoqi,Concealed Edge,Normal Attack,Mid-air Attack STA Cost,16,30,0.0
Taoqi,Concealed Edge,Normal Attack,Mid-air Attack STA Cost,17,30,0.0
Taoqi,Concealed Edge,Normal Attack,Mid-air Attack STA Cost,18,30,0.0
Taoqi,Fortified Defense,Resonance Skill,Skill DMG,1,67.86%,0.6786
Taoqi,Fortified Defense,Resonance Skill,Skill DMG,2,73.43%,0.7343
Taoqi,Fortified Defense,Resonance Skill,Skill DMG,3,78.99%,0.7899
Taoqi,Fortified Defense,Resonance Skill,Skill DMG,4,86.78%,0.8678
Taoqi,Fortified Defense,Resonance Skill,Skill DMG,5,92.35%,0.9235
Taoqi,Fortified Defense,Resonance Skill,Skill DMG,6,98.75%,0.9875
Taoqi,Fortified Defense,Resonance Skill,Skill DMG,7,107.65%,1.0765
Taoqi,Fortified Defense,Resonance Skill,Skill DMG,8,116.55%,1.1655
Taoqi,Fortified Defense,Resonance Skill,Skill DMG,9,125.46%,1.2546
Taoqi,Fortified Defense,Resonance Skill,Skill DMG,10,134.92%,1.3492
Taoqi,Fortified Defense,Resonance Skill,Skill DMG,11,146.05%,1.4605
Taoqi,Fortified Defense,Resonance Skill,Skill DMG,12,157.18%,1.5718
Taoqi,Fortified Defense,Resonance Skill,Skill DMG,13,168.3%,1.683
Taoqi,Fortified Defense,Resonance Skill,Skill DMG,14,179.43%,1.7943
Taoqi,Fortified Defense,Resonance Skill,Skill DMG,15,190.56%,1.9056
Taoqi,Fortified Defense,Resonance Skill,Skill DMG,16,201.69%,2.0169
Taoqi,Fortified Defense,Resonance Skill,Skill DMG,17,212.82%,2.1282
Taoqi,Fortified Defense,Resonance Skill,Skill DMG,18,223.95%,2.2395
Taoqi,Fortified Defense,Resonance Skill,Skill DMG,19,235.08%,2.3508
Taoqi,Fortified Defense,Resonance Skill,Skill DMG,20,246.21%,2.4621
Taoqi,Fortified Defense,Resonance Skill,HP recovery,1,950+45.00%,0.45
Taoqi,Fortified Defense,Resonance Skill,HP recovery,2,1064+46.80%,0.468
Taoqi,Fortified Defense,Resonance Skill,HP recovery,3,1187+48.60%,0.486
Taoqi,Fortified Defense,Resonance Skill,HP recovery,4,1330+51.30%,0.513
Taoqi,Fortified Defense,Resonance Skill,HP recovery,5,1501+54.90%,0.549
Taoqi,Fortified Defense,Resonance Skill,HP recovery,6,1662+58.50%,0.585
Taoqi,Fortified Defense,Resonance Skill,HP recovery,7,1691+65.25%,0.6525
Taoqi,Fortified Defense,Resonance Skill,HP recovery,8,1729+72.90%,0.729
Taoqi,Fortified Defense,Resonance Skill,HP recovery,9,1757+81.00%,0.81
Taoqi,Fortified Defense,Resonance Skill,HP recovery,10,1805+94.50%,0.945
Taoqi,Fortified Defense,Resonance Skill,HP recovery,11,1953+102.30%,1.023
Taoqi,Fortified Defense,Resonance Skill,HP recovery,12,2102+110.09%,1.1009
Taoqi,Fortified Defense,Resonance Skill,HP recovery,13,2251+117.89%,1.1789
Taoqi,Fortified Defense,Resonance Skill,HP recovery,14,2400+125.68%,1.2568
Taoqi,Fortified Defense,Resonance Skill,HP recovery,15,2549+133.48%,1.3348
Taoqi,Fortified Defense,Resonance Skill,HP recovery,16,2698+141.27%,1.4127
Taoqi,Fortified Defense,Resonance Skill,HP recovery,17,2847+149.07%,1.4907
Taoqi,Fortified Defense,Resonance Skill,HP recovery,18,2996+156.86%,1.5686
Taoqi,Fortified Defense,Resonance Skill,HP recovery,19,3145+164.66%,1.6466
Taoqi,Fortified Defense,Resonance Skill,HP recovery,20,3293+172.45%,1.7245
Taoqi,Fortified Defense,Resonance Skill,Rocksteady Shield Damage Reduction,1,15%,0.15
Taoqi,Fortified Defense,Resonance Skill,Rocksteady Shield Damage Reduction,2,15%,0.15
Taoqi,Fortified Defense,Resonance Skill,Rocksteady Shield Damage Reduction,3,15%,0.15
Taoqi,Fortified Defense,Resonance Skill,Rocksteady Shield Damage Reduction,4,15%,0.15
Taoqi,Fortified Defense,Resonance Skill,Rocksteady Shield Damage Reduction,5,15%,0.15
Taoqi,Fortified Defense,Resonance Skill,Rocksteady Shield Damage Reduction,6,15%,0.15
Taoqi,Fortified Defense,Resonance Skill,Rocksteady Shield Damage Reduction,7,15%,0.15
Taoqi,Fortified Defense,Resonance Skill,Rocksteady Shield Damage Reduction,8,15%,0.15
Taoqi,Fortified Defense,Resonance Skill,Rocksteady Shield Damage Reduction,9,15%,0.15
Taoqi,Fortified Defense,Resonance Skill,Rocksteady Shield Damage Reduction,10,15%,0.15
Taoqi,Fortified Defense,Resonance Skill,Cooldown,1,15,0.0
Taoqi,Fortified Defense,Resonance Skill,Cooldown,2,15,0.0
Taoqi,Fortified Defense,Resonance Skill,Cooldown,3,15,0.0
Taoqi,Fortified Defense,Resonance Skill,Cooldown,4,15,0.0
Taoqi,Fortified Defense,Resonance Skill,Cooldown,5,15,0.0
Taoqi,Fortified Defense,Resonance Skill,Cooldown,6,15,0.0
Taoqi,Fortified Defense,Resonance Skill,Cooldown,7,15,0.0
Taoqi,Fortified Defense,Resonance Skill,Cooldown,8,15,0.0
Taoqi,Fortified Defense,Resonance Skill,Cooldown,9,15,0.0
Taoqi,Fortified Defense,Resonance Skill,Cooldown,10,15,0.0
Taoqi,Fortified Defense,Resonance Skill,Cooldown,11,15,0.0
Taoqi,Fortified Defense,Resonance Skill,Cooldown,12,15,0.0
Taoqi,Fortified Defense,Resonance Skill,Cooldown,13,15,0.0
Taoqi,Fortified Defense,Resonance Skill,Cooldown,14,15,0.0
Taoqi,Fortified Defense,Resonance Skill,Cooldown,15,15,0.0
Taoqi,Fortified Defense,Resonance Skill,Cooldown,16,15,0.0
Taoqi,Fortified Defense,Resonance Skill,Cooldown,17,15,0.0
Taoqi,Fortified Defense,Resonance Skill,Cooldown,18,15,0.0
Taoqi,Fortified Defense,Resonance Skill,Concerto Regen,1,15,0.0
Taoqi,Fortified Defense,Resonance Skill,Concerto Regen,2,15,0.0
Taoqi,Fortified Defense,Resonance Skill,Concerto Regen,3,15,0.0
Taoqi,Fortified Defense,Resonance Skill,Concerto Regen,4,15,0.0
Taoqi,Fortified Defense,Resonance Skill,Concerto Regen,5,15,0.0
Taoqi,Fortified Defense,Resonance Skill,Concerto Regen,6,15,0.0
Taoqi,Fortified Defense,Resonance Skill,Concerto Regen,7,15,0.0
Taoqi,Fortified Defense,Resonance Skill,Concerto Regen,8,15,0.0
Taoqi,Fortified Defense,Resonance Skill,Concerto Regen,9,15,0.0
Taoqi,Fortified Defense,Resonance Skill,Concerto Regen,10,15,0.0
Taoqi,Fortified Defense,Resonance Skill,Concerto Regen,11,15,0.0
Taoqi,Fortified Defense,Resonance Skill,Concerto Regen,12,15,0.0
Taoqi,Fortified Defense,Resonance Skill,Concerto Regen,13,15,0.0
Taoqi,Fortified Defense,Resonance Skill,Concerto Regen,14,15,0.0
Taoqi,Fortified Defense,Resonance Skill,Concerto Regen,15,15,0.0
Taoqi,Fortified Defense,Resonance Skill,Concerto Regen,16,15,0.0
Taoqi,Fortified Defense,Resonance Skill,Concerto Regen,17,15,0.0
Taoqi,Fortified Defense,Resonance Skill,Concerto Regen,18,15,0.0
Taoqi,Unmovable,Resonance Liberation,Ultimate DMG,1,226.2%,2.262
Taoqi,Unmovable,Resonance Liberation,Ultimate DMG,2,244.75%,2.4475
Taoqi,Unmovable,Resonance Liberation,Ultimate DMG,3,263.3%,2.633
Taoqi,Unmovable,Resonance Liberation,Ultimate DMG,4,289.27%,2.8927
Taoqi,Unmovable,Resonance Liberation,Ultimate DMG,5,307.82%,3.0782
Taoqi,Unmovable,Resonance Liberation,Ultimate DMG,6,329.15%,3.2915
Taoqi,Unmovable,Resonance Liberation,Ultimate DMG,7,358.83%,3.5883
Taoqi,Unmovable,Resonance Liberation,Ultimate DMG,8,388.5%,3.885
Taoqi,Unmovable,Resonance Liberation,Ultimate DMG,9,418.18%,4.1818
Taoqi,Unmovable,Resonance Liberation,Ultimate DMG,10,449.71%,4.4971
Taoqi,Unmovable,Resonance Liberation,Ultimate DMG,11,486.81%,4.8681
Taoqi,Unmovable,Resonance Liberation,Ultimate DMG,12,523.91%,5.2391
Taoqi,Unmovable,Resonance Liberation,Ultimate DMG,13,561%,5.61
Taoqi,Unmovable,Resonance Liberation,Ultimate DMG,14,598.1%,5.981
Taoqi,Unmovable,Resonance Liberation,Ultimate DMG,15,635.2%,6.352
Taoqi,Unmovable,Resonance Liberation,Ultimate DMG,16,672.29%,6.7229
Taoqi,Unmovable,Resonance Liberation,Ultimate DMG,17,709.39%,7.0939
Taoqi,Unmovable,Resonance Liberation,Ultimate DMG,18,746.49%,7.4649
Taoqi,Unmovable,Resonance Liberation,Ultimate DMG,19,783.58%,7.8358
Taoqi,Unmovable,Resonance Liberation,Ultimate DMG,20,820.68%,8.2068
Taoqi,Unmovable,Resonance Liberation,Cooldown,1,16,0.0
Taoqi,Unmovable,Resonance Liberation,Cooldown,2,16,0.0
Taoqi,Unmovable,Resonance Liberation,Cooldown,3,16,0.0
Taoqi,Unmovable,Resonance Liberation,Cooldown,4,16,0.0
Taoqi,Unmovable,Resonance Liberation,Cooldown,5,16,0.0
Taoqi,Unmovable,Resonance Liberation,Cooldown,6,16,0.0
Taoqi,Unmovable,Resonance Liberation,Cooldown,7,16,0.0
Taoqi,Unmovable,Resonance Liberation,Cooldown,8,16,0.0
Taoqi,Unmovable,Resonance Liberation,Cooldown,9,16,0.0
Taoqi,Unmovable,Resonance Liberation,Cooldown,10,16,0.0
Taoqi,Unmovable,Resonance Liberation,Cooldown,11,16,0.0
Taoqi,Unmovable,Resonance Liberation,Cooldown,12,16,0.0
Taoqi,Unmovable,Resonance Liberation,Cooldown,13,16,0.0
Taoqi,Unmovable,Resonance Liberation,Cooldown,14,16,0.0
Taoqi,Unmovable,Resonance Liberation,Cooldown,15,16,0.0
Taoqi,Unmovable,Resonance Liberation,Cooldown,16,16,0.0
Taoqi,Unmovable,Resonance Liberation,Cooldown,17,16,0.0
Taoqi,Unmovable,Resonance Liberation,Cooldown,18,16,0.0
Taoqi,Unmovable,Resonance Liberation,Resonance Cost,1,125,0.0
